f0_,ext
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/36926281_1070633079750364_7151074209437843456_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=536538b3484cf012b9a2efebf994198a&oe=5B6380BC&bytestart=1686&byteend=14383,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/37647511_494483890978717_3985317990957580288_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=d1366428b34a5b57f51ba73c6dab942e&oe=5B64A15B&bytestart=13816&byteend=26076,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.9040-2/10000000_2061924167392177_7432606777364971520_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=cffb420d44a90b9d47c0982e6e726aef&oe=5B64DB05&bytestart=941&byteend=2700,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/31168545_1672313206179595_748823802846117888_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfNDI2X2NyZl8yM19tYWluXzMuMF9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=26aae44d22b28bcfd080a6799499f919&oe=5B669EBB&bytestart=952&byteend=2111,mp4
https://d861dk9kf78fl.cloudfront.net/2017-showreel/AARDSWEBSITEREELJAN2017-DEL-01smaller-trim.mp4,mp4
http://f1cdn.nsimg.net/media/200x150/48259505.mp4,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/31692723_2218358751729095_328971323525038080_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=8c4ca5a33933e6b3a0f351fe2c2cc77f&oe=5B646EA9&bytestart=38827&byteend=51133,mp4
https://scontent.fsjc1-3.fna.fbcdn.net/v/t42.9040-29/10000000_1993818357317946_5755231630901903360_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9oZF9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=a070ae1c9fcf8ea49ca50dd720035c51&oe=5B6DDC9E&bytestart=919&byteend=19646,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/37322560_229143437726487_5014080001151074304_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl92aWRlbyJ9&oh=773c3b2effa934d1cff9a527f714a0c2&oe=5B645B9F&bytestart=954&byteend=1321,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/37770800_250945665507192_7115945375571116032_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=4bf2a82c8d9a5da859b69184980c5c9c&oe=5B631606&bytestart=1183&byteend=13745,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/38040919_2133936876848436_2162439020477415424_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=864688cf3128cdc41b861e8e96547ac0&oe=5B6AB565&bytestart=1089&byteend=221664,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/36768804_254002232044195_874807945395699712_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=546ae5128045e97673c4e1baa9ca5b46&oe=5B6B4BA5&bytestart=25860&byteend=37904,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/10000000_2147526885526848_6028399341998178304_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=1200c0680466c86a8703079eeb7c96d9&oe=5B65764E&bytestart=0&byteend=953,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38180255_440950866314456_7962503302426394624_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHE0X2ZyYWdfMl92aWRlbyJ9&oh=12fe48d01235c6604f10e14ae240e733&oe=5B6203D2&bytestart=0&byteend=984,mp4
https://scontent-sea1-1.xx.fbcdn.net/v/t42.1790-29/38657372_298834757340087_2786007545314017280_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9tZF9mcmFnXzJfYXVkaW8ifQ%3D%3D&oh=2b63d85848e7e1923dbbab18992707c9&oe=5B6B05C9&bytestart=36330&byteend=52680,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38434370_1092296907593703_8415096768416448512_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=2cc40f1d4f76a06e090dbfaf604c3060&oe=5B6AC09B&bytestart=0&byteend=881,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/36108629_230073931117946_2145697907972505600_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfNDI2X2NyZl8yM19tYWluXzMuMF9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=1f8092e24f892137a74f5871fc90281c&oe=5B656A2C&bytestart=0&byteend=951,mp4
https://scontent-sea1-1.xx.fbcdn.net/v/t66.18014-6/37352732_1482765802570961_2306877769785553174_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfb2VwX3VwbG9hZF9ocTFfZnJhZ18yX3ZpZGVvIn0%3D&oh=5bebda8c12ee75de93fff075c44f33d7&oe=5C126E72&bytestart=0&byteend=936,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/38095249_648449285524103_2132551936497418240_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfcGFzc3Rocm91Z2hfZnJhZ18yX3ZpZGVvIn0%3D&oh=1100b2f253c0663d85e410b19e23fc23&oe=5B675538&bytestart=920&byteend=2091,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/37959143_296778560898372_1300022545356947456_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjNfNDI2X2NyZl8yM19tYWluXzMuMF9mcmFnXzJfYXVkaW8ifQ%3D%3D&oh=061fe5ea5bfbc598acc0cec021a50fb2&oe=5B63B77A&bytestart=2126&byteend=14575,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/37774221_206104500063029_5179119750201999360_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=dbee8f366567fc9eeba0a422f5ecadac&oe=5B641665&bytestart=568670&byteend=992755,mp4
https://scontent.fsjc1-3.fna.fbcdn.net/v/t42.9040-29/10000000_2166646703660674_8557070902410346496_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9oZF9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=e0e2fc573c5bd65ff58d0bf41ad88ef9&oe=5B621643&bytestart=233687&byteend=306910,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/10000000_192570614708487_683201246638637056_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=9fe7eab8872a97459323609991760bb3&oe=5B64F93F&bytestart=0&byteend=954,mp4
https://openload.co/embed/0uthw2T4ibc/spider-16.mp4,mp4
http://video4.peiyinxiu.com/web/images/default_video_2.mp4?t=3,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/10000000_249499782536457_1920699831353868288_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=b24fdd400f57f06a910b67c791a65f05&oe=5B6AD104&bytestart=569714&byteend=1151784,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/19127806_1641062882573206_5945852209462771712_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjNfNDI2X2NyZl8yM19tYWluXzMuMF9mcmFnXzJfYXVkaW8ifQ%3D%3D&oh=e540cc80c4b33626551e0543e6b6716f&oe=5B6ABC4D&bytestart=14578&byteend=27040,mp4
https://scontent.fsjc1-3.fna.fbcdn.net/v/t42.1790-29/10000000_702148576791099_4632411709531750400_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9tZF9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=ccd708ba5210614fdb6b2acb7e3181c0&oe=5B699CEB&bytestart=906&byteend=1945,mp4
https://scontent.fsjc1-3.fna.fbcdn.net/v/t42.1790-29/10000000_423834688138171_6594611709627858944_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9sZF9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=ee7eede423e216fa58c18d3b22b72834&oe=5B69BEEE&bytestart=218482&byteend=287192,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38459180_651778348540951_2494451910992461824_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfcGFzc3Rocm91Z2hhbGlnbmVkX2hxMV9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=b6de2d31ad723b29b0c726da9fc8887d&oe=5B6C37A5&bytestart=0&byteend=966,mp4
https://scontent.fsjc1-3.fna.fbcdn.net/v/t42.1790-29/38140531_437148516783511_8348266424455659520_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9tZF9mcmFnXzJfYXVkaW8ifQ%3D%3D&oh=7fac0f2ac86fc052e5e0d48c91b6e3f4&oe=5B67CC12&bytestart=50424&byteend=66783,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/37879577_302424243835841_1547337692952395776_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=7dfa9fb937504dac826f2c5f079261bd&oe=5B6863B7&bytestart=1249&byteend=13989,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/28865331_149712449057516_4368144652436504576_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl92aWRlbyJ9&oh=44cbe1a02a94760fbdb2521ebafe68de&oe=5B6B0932&bytestart=954&byteend=1129,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/10000000_245393486296169_8362874785050394624_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=7c8227d366013a765b9482320add4204&oe=5B6CB511&bytestart=831202&byteend=1109765,mp4
https://eagleapp.s3-accelerate.amazonaws.com/videos/organize-annotation.mp4,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/37684868_2032026193780042_5870334748684976128_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=2d59577e0f36c705f329f25a02bad52d&oe=5B670607&bytestart=26405&byteend=38441,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/30241944_138331060341797_2401134967573708800_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl92aWRlbyJ9&oh=a963719274a1aecea3347cd8b69d8fbc&oe=5B69F40D&bytestart=950&byteend=1065,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38681522_2100082483589556_8091756022462414848_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=9f93c741bc77ecdc7ad71d1c6903ae75&oe=5B6CE151&bytestart=13707&byteend=26173,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38703511_1983160208384543_6432202799844425728_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=a80435fe7dc90801947fc5d63eb72222&oe=5B6DF670&bytestart=14366&byteend=26544,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/37210641_231175704187249_7697571444523270144_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=8fe5b8fcad5fd58d97199c38f8ea901c&oe=5B699BCA&bytestart=38577&byteend=50577,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/38162586_428208601004325_3113871428701650944_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=ce2d174a92b6c3a9bad4c5652a966191&oe=5B6653AF&bytestart=1478&byteend=13357,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/36800666_220392931921183_5293203586346385408_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=c6c39e3f8c5e773e306a1390590fcfc1&oe=5B6C5588&bytestart=25969&byteend=38081,mp4
https://opteo.com/video/optimize-display-campaigns.mp4,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38602860_1808287962559128_2118525191783972864_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=34b04c3e2c9bda8a31b7d4b114a3609c&oe=5B6CF02F&bytestart=39384&byteend=51623,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/10000000_856955651154328_327820856405262336_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHE0X2ZyYWdfMl92aWRlbyJ9&oh=38924619294a728c593766ce2ad49dba&oe=5B683AF9&bytestart=0&byteend=973,mp4
https://scontent.fsjc1-3.fna.fbcdn.net/v/t42.1790-29/10000000_282562842553292_431696100747902976_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9tZF9mcmFnXzJfYXVkaW8ifQ%3D%3D&oh=09122826b2a0f27a8918681cbca7b5a2&oe=5B6DD7A7&bytestart=70940&byteend=87270,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38014899_311893846219680_112697120053526528_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=58fae3b2a700bd57c765220e764c1be2&oe=5B65C358&bytestart=882&byteend=1093,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38027004_2037839669593896_5450150161017733120_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjNfNDI2X2NyZl8yM19tYWluXzMuMF9mcmFnXzJfYXVkaW8ifQ%3D%3D&oh=4ee41a592bcc1f4f83a3e6bd0d535841&oe=5B6DCD89&bytestart=13670&byteend=26024,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.9040-2/35485080_1648325638599552_2791031660617924608_n.mp4?_nc_cat=0&efg=eyJybHIiOjczMiwicmxhIjo1NDgsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&oh=a7efb31d80a36f2133275151df5aaab3&oe=5B6BD8C2,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/17415033_610455715828193_3312398857370861568_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjNfNDI2X2NyZl8yM19tYWluXzMuMF9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=10912871755428a9ab54a9d1b860a171&oe=5B63A09F&bytestart=939&byteend=1054,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/37954674_262388091258120_6300670740664418304_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=9dd9727738b3d0904ffff0e5508ef6bc&oe=5B681116&bytestart=38607&byteend=50957,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38224249_510497186065614_1319233006359019520_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHE0X2ZyYWdfMl92aWRlbyJ9&oh=8e29f0b420c8101497cd8765350d8e3a&oe=5B653BD5&bytestart=0&byteend=981,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38235670_2024136914346869_5285462887047888896_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=b07b71c408041397b46f7839739088bd&oe=5B62D85D&bytestart=1286&byteend=13663,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/37853591_297253987687652_6562589417016393728_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHE0X2ZyYWdfMl92aWRlbyJ9&oh=e9f0be5194c0f75f9dfe79ce80f159c9&oe=5B655C78&bytestart=984&byteend=1183,mp4
https://scontent.fsjc1-3.fna.fbcdn.net/v/t42.1790-29/34997523_191981821514988_8418810978824617984_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9tZF9mcmFnXzJfYXVkaW8ifQ%3D%3D&oh=898db3e4d6b266b2a81dd4d7e7216816&oe=5B6DD616&bytestart=2508&byteend=19073,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/38628805_299644000599667_1578396508435251200_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=59e4aa791558625e25a34dfd6f224730&oe=5B6DF225&bytestart=16071&byteend=28222,mp4
https://priximbattable.net/img/cms/slide3.mp4.mp4,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/32117294_2047251402211908_7620097858070380544_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl92aWRlbyJ9&oh=16cfa997baac9e24c31beb046ba909eb&oe=5B6DC5C7&bytestart=952&byteend=1931,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38114559_703582726649372_2169346865487675392_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=daded0927934705e5d57af175b35a8b7&oe=5B65119E&bytestart=15232&byteend=27536,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/38261141_246530886179144_7346263830042771456_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=2c11d4cb00cf66b480c4be8027a80f29&oe=5B6B73F4&bytestart=26502&byteend=38680,mp4
https://scontent-sea1-1.xx.fbcdn.net/v/t42.1790-29/10000000_286239512139306_6985429458408701952_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9tZF9mcmFnXzJfYXVkaW8ifQ%3D%3D&oh=81f9798fd53f50480028761f93f48337&oe=5B639040&bytestart=42507&byteend=58898,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/37267057_494555897653375_3485323650981167104_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfNDI2X2NyZl8yM19tYWluXzMuMF9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=7bfe22da7fe1e3ec928dc82cce200d59&oe=5B65F7A6&bytestart=0&byteend=952,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/36858593_1983021125062821_5494169276539469824_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=c43b06e7977ad2559f7904e03b2d416f&oe=5B6510D2&bytestart=37864&byteend=50033,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/37986112_438980066603279_8535071431380172800_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=7d47df13dec2e9bc114d38f31919d176&oe=5B65FFB3&bytestart=882&byteend=1141,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/37974947_235726043749889_7742693919963480064_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=6d5f9ffb64ad3dc3c7d98c8029eb48a7&oe=5B64CCD6&bytestart=1426&byteend=28896,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/37784170_1105539092927722_4559353624337055744_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=ce060df977a2d66ba3b4ffc15f2aa40b&oe=5B630778&bytestart=13069&byteend=25204,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/20919631_1475189975897850_4858771810474262528_n.mp4?_nc_cat=1&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjNfNjQwX2NyZl8yM19tYWluXzMuMF9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=a62de0be11ff1cbe62874172db387979&oe=5B66D8AA&bytestart=408025&byteend=532182,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/10000000_1208074582656181_8018647673265455104_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=c4cb48c5454e6cf74afab7acfe283007&oe=5B66E6CB&bytestart=953&byteend=2064,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/32129758_632924620375800_8302438049665515520_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=d19391a28de121851347edcc30c3e88a&oe=5B69798C&bytestart=0&byteend=873,mp4
https://scontent.fsjc1-3.fna.fbcdn.net/v/t42.9040-29/10000000_273823496711998_7654671275356323840_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9tZF9mcmFnXzJfdmlkZW8ifQ%3D%3D&oh=d3802a306b862783041b29a930da948b&oe=5B6D1368&bytestart=447078&byteend=574079,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/36289438_228830641056215_8866884747649875968_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=71e1e8d2e1c5c1435b807a938605c51a&oe=5B64814E&bytestart=14843&byteend=26833,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/37973761_423305808078405_5649117664920993792_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=b08be623d8c8a3ff33804d02e1806ac2&oe=5B65B637&bytestart=26061&byteend=38416,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/37296354_2068304746821579_2625610625845297152_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=83845d0901e04f63759cf806d575f749&oe=5B64F9A2&bytestart=26339&byteend=38468,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/38403528_831165367094257_7925078520777146368_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHE0X2ZyYWdfMl92aWRlbyJ9&oh=3ddefa98ef75eb12dc48a5de6c895d34&oe=5B68ED69&bytestart=958&byteend=1049,mp4
https://video-sea1-1.xx.fbcdn.net/v/t42.1790-2/10000000_195396754388494_5724739643727937536_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=ffdceabdfae2e2a5e54c0d3268b3570c&oe=5B6CB5C8&bytestart=562873&byteend=1107772,mp4
https://scontent-sea1-1.xx.fbcdn.net/v/t42.1790-29/38484825_428625410878953_6164727269035081728_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfbGl2ZV9tZF9mcmFnXzJfYXVkaW8ifQ%3D%3D&oh=2a5d565636f73151fa59ccfac6245b58&oe=5B6B107E&bytestart=55777&byteend=72032,mp4
https://scontent.fsjc1-3.fna.fbcdn.net/v/t66.18014-6/38015447_1769523333155942_4281279138304506245_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfb2VwX3VwbG9hZF9ocTFfZnJhZ18yX3ZpZGVvIn0%3D&oh=9b982317665468c4b9923d62a5d8728e&oe=5C0E88DF&bytestart=1040&byteend=113785,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/18393991_727466907436197_7408950355196641280_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjNfNDI2X2NyZl8yM19tYWluXzMuMF9mcmFnXzJfYXVkaW8ifQ%3D%3D&oh=35533b159385bb1758fa1e2528f889d2&oe=5B6D93CC&bytestart=14215&byteend=26295,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/37388152_238505986766824_5710882936769740800_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHExX2ZyYWdfMl9hdWRpbyJ9&oh=232e9ab40ddae157426dfaabce3b1753&oe=5B6D7C05&bytestart=13636&byteend=25869,mp4
https://video.fsjc1-3.fna.fbcdn.net/v/t42.1790-2/37722312_274822199766105_2908505600348389376_n.mp4?_nc_cat=0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfaHEyX2ZyYWdfMl92aWRlbyJ9&oh=67e04c701646910c908f3e99a0f20e81&oe=5B660759&bytestart=175226&byteend=391674,mp4
